"sample_name","depth","Hagenia","Acacia t.","Acalypha","Acanthaceae undif.","Acanthus","Adenium","Aerva type","Aizoaceae t.","Alchemilla t.","Allophylus t.","Amaranthaceae undif.","Anthoceros t.","Anthospermum","Apiaceae undif.","Apodytes dimidiata","Araliaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bersama","Brassicaceae","Buxus","Caesalpiniaceae undif.","Capparaceae undif.","Cardueae undif.","Carissa","Caryophyllaceae undif.","Caucanthus","Celastraceae/Hippocrateaceae undiff.","Celtis","Centaurea","Cichorieae","Cissus t.","Clematis-type","Combretaceae","Commelina","Commiphora","Crassocephalum-type montuosum","Cucurbitaceae undif.","Cupressaceae","Cussonia","Cyperaceae","Digera-type muricata","Diospyros/Euclea t.","Dipsacaceae","Dodonaea","Dombeya","Dyschoriste-type","Ekebergia","Ephedra","Erica t.","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Fern","Ficus","Galiniera","Grewioideae","Gunnera perpensa","Hydrocotyle","Hypericum undif.","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Ipomoea","Isoglossa","Jatropha/Croton","Kohautia","Lamiaceae undif.","Lannea","Macaranga","Maesa","Malva undif.","Menispermaceae undif.","Mimulopsis-type","Mitragyna/Hallea","Monoletes","Morella","Myriophyllum alterniflorum t.","Myrsine africana","Nuxia t.","Nymphaea","Olea t.","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phytolacca","Pilea-type bambuseti","Pinus undif.","Plantago","Poaceae","Podocarpus","Polygala","Polygonum t.","Polyscias","Portulacaceae t.","Potamogeton","Proteaceae","Prunus t.","Psydrax","Ranunculaceae undif.","Resedaceae undiff.","Rhamnaceae undif.","Ricinus","Rosa t.","Rubia-type","Rubiaceae undif.","Rumex t.","Salix","Sapindaceae undif.","Sapotaceae undif.","Scrophulariaceae undif.","Searsia","Securinega  t.","Solanaceae undif.","Solanum","Steganotaenia-type","Stoebe kilimandscharica-type","Swertia-type kilimandscharica","Syzygium t.","Tacazzea","Tamarix","Tarenna-type graveolens","Teclea","Thalictrum","Thymelaeaceae undif.","Trema","Tribulus","Trichocladus ellipticus-type","Trilepisium","Triletes","Typha","Urtica t.","Vahlia","Vepris-type daniellii","Vernonieae","Zanthoxylum"
NA,"8500","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   1","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   1","   0","  71","   0","   0","   0","   1","   0","   0","   0","   0","  11","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  32","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  12","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0"," 196","  14","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0"
NA,"8590",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  66","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  31","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   5","   0","   0","   0","   0","   6","   1","   0","   0","   0","   0","   0","   0"," 113","  31","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0"
NA,"8700","   1","   0","   0","   0","   0","   0","   0","   0","   0","   4","   3","   8","   3","   2","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","  58","   0","   0","   0","   0","   0","   0","   0","   0","  18","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","  25","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  23","  13","   0","   0","   0","   0","   9","   2","   0","   0","   0","   0","   0","   0"," 248","  74","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   3","   5","   0","   0","   0","   0","   0"
NA,"8800","   1","   0","   0","   0","   0","   0","   0","   0","   0","   4","   3","   6","   1","   2","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","  70","   0","   2","   0","   2","   0","   0","   0","   0","  20","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","  34","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","  41","  15","   0","   0","   3","   0","  13","   3","   0","   0","   0","   0","   0","   2"," 225","  53","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   6","   0","   0","   0","   0","   0"
NA,"8900",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   2","   3","   8","   1","   3","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   1","   0","   0","   0","   0","   2","   0","   0","   0","   0","   5","   0","  82","   0","   0","   0","   0","   0","   0","   0","   0","  11","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","  26","   0","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   0","  42","   8","   0","   0","   1","   0","   7","   0","   2","   0","   0","   0","   0","   0"," 237","  70","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   1","   2","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   4","   0","   0","   0","   1","   0"
NA,"9000",NA,"   0","   1","   0","   0","   0","   0","   0","   1","   4","   1","   0","   0","   2","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","  36","   0","   1","   0","   1","   0","   0","   0","   0","  14","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","  11","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","  31","  16","   0","   0","   1","   0","   8","   0","   0","   0","   0","   0","   0","   0"," 307","  42","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","  16","   6","   0","   1","   0","   0","   0"
NA,"9100","   1","   0","   0","   0","   0","   0","   0","   0","   0","   3","   4","   5","   0","   1","   0","   1","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   1","   1","   0","   0","   0","   0","   2","   0","  87","   0","   0","   0","   2","   1","   0","   0","   0","   8","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  37","  14","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0"," 322","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   3","   3","   0","   0","   0","   0","   0"
NA,"9200","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   4","   2","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   2","   3","   0","   0","   0","   0","   2","   0","  62","   0","   0","   0","   3","   0","   0","   0","   0","   7","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   3","  17","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  35","  11","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0"," 356","  30","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   6","   4","   0","   0","   0","   0","   0"
NA,"9300",NA,"   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","  11","   2","   1","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","  62","   0","   0","   0","   1","   0","   0","   0","   0","   1","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   1","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  34","  30","   0","   0","   0","   0","  10","   0","   2","   0","   0","   0","   0","   0"," 295","  27","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   1","   1","   0","   1","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0"
NA,"9400","   3","   0","   0","   0","   0","   0","   1","   0","   1","   0","   3","   7","   3","   0","   0","   0","   0","   7","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   3","   0","   1","   0","   3","   4","   0","   0","   0","   0","   3","   0","  53","   1","   0","   0","   7","   0","   0","   0","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  22","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  17","  41","   0","   0","   0","   0","   9","   0","   2","   0","   0","   0","   0","   1"," 300","   8","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   2","   4","   0","   1","   0","   0","   0"
NA,"9500","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   7","   1","   0","   1","   0","   0","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   2","   1","   4","   0","   0","   0","   0","   0","   3","   0","  68","   0","   1","   0","   4","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","  32","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  17","  57","   0","   0","   1","   0","  15","   0","   0","   0","   0","   0","   0","   1"," 289","  73","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   4","   0","   0","   0","   0","   1","   2","   2","   0","   0","   0","   0","   0"
NA,"9600","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   5","   5","   1","   4","   0","   1","   3","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   0","   5","   0","  87","   0","   0","   0","   1","   0","   0","   0","   0","   2","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  35","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","  11","  45","   0","   0","   0","   0","  13","   0","   0","   0","   0","   0","   0","   0"," 220","  45","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   7","   7","   1","   0","   0","   0","   0"
NA,"10000",NA,"    0","    0","    0","    0","    0","    2","    0","    0","    0","   16","    0","    0","    2","    0","    0","    2","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    2","    0","    0","    0","    0","    0","    0","    0","    0","   45","    0","    0","    0","    1","    0","    0","    0","    0","    9","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","   16","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   12","   66","    0","    0","    0","    0","   23","    0","    0","    0","    0","    0","    0","    0","  348","   30","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   23","   14","    0","    0","    0","    0","    0"
NA,"10300","    1","    0","    0","    0","    0","    0","    1","    0","    0","    0","    5","    5","    0","    4","    0","    0","    6","    7","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    6","    0","   48","    0","    0","    0","    0","    0","    0","    0","    0","    0","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   19","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    6","   45","    0","    0","    0","    0","    6","    1","    0","    0","    0","    0","    0","    0","  190","   34","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0"
NA,"10700",NA,"    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    1","    0","   26","    0","    0","    0","    1","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    2","    0","    0","    0","    0","    5","    0","    0","    0","    0","    0","    0","    0","   49","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0"
NA,"10800","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","   47","    2","    0","    0","    0","    0","   10","    1","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    6","    0","   57","    0","    1","    0","    2","    0","    0","    0","    0","    6","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   41","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    4","   40","    0","    0","    1","    0","   15","    0","    0","    0","    0","    0","    0","    0","  205","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
